종목코드,종목명,시장구분,소속부,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
"353060","에이치엠씨제5호스팩","KOSDAQ","SPAC(소속부없음)","2030","5","0.25","2020","2030","2020","26543","53749140","10383450000","5115000"
"044780","에이치케이","KOSDAQ","벤처기업부","1760","-5","-0.28","1765","1765","1745","64925","113916880","32570185120","18505787"
"071670","에이테크솔루션","KOSDAQ","중견기업부","15700","-50","-0.32","15600","15750","15350","71858","1119050200","157000000000","10000000"
"045660","에이텍","KOSDAQ","우량기업부","31950","-350","-1.08","32350","32600","31850","121569","3902006050","263907000000","8260000"
"224110","에이텍티앤","KOSDAQ","벤처기업부","25900","-150","-0.58","25550","26450","25500","265990","6911135650","138306000000","5340000"
"230980","에이트원","KOSDAQ","벤처기업부","5850","-30","-0.51","5870","6000","5770","147762","870980040","96110480700","16429142"
"021080","에이티넘인베스트","KOSDAQ","중견기업부","3325","85","2.62","3180","3580","3160","19018596","64328848870","159600000000","48000000"
"089530","에이티세미콘","KOSDAQ","중견기업부","367","-16","-4.18","375","380","360","17409741","6368467170","52340003004","142615812"
"200470","에이팩트","KOSDAQ","벤처기업부","6740","10","0.15","6640","6790","6580","46836","313625860","118311803200","17553680"
"073070","에이팸","KOSDAQ","관리종목(소속부없음)","2035","0","0.00","0","0","0","0","0","58427546375","28711325"
"207490","에이펙스인텍","KONEX","일반기업부","9710","1260","14.91","9710","9710","7510","10","94900","34956000000","3600000"
"262260","에이프로","KOSDAQ","벤처기업부","38500","-600","-1.53","38450","39450","37800","69710","2688951050","264904101000","6880626"
"109960","에이프로젠 H&G","KOSDAQ","중견기업부","739","-6","-0.81","735","751","730","1500950","1108332434","132055765363","178695217"
"007460","에이프로젠 KIC","KOSPI",,"2100","-30","-1.41","2090","2150","2070","5716551","12059589735","385717739400","183675114"
"003060","에이프로젠제약","KOSPI",,"1200","-20","-1.64","1195","1210","1165","2035377","2427247030","478290920400","398575767"
"244920","에이플러스에셋","KOSPI",,"7230","270","3.88","6890","7240","6780","226263","1587308410","163453620390","22607693"
"089970","에이피티씨","KOSDAQ","우량기업부","21100","600","2.93","20100","21150","20050","274453","5655365300","497212954500","23564595"
"230240","에치에프알","KOSDAQ","중견기업부","25800","800","3.20","25150","25800","24650","135042","3413249250","332356116000","12882020"
"064510","에코마이스터","KOSDAQ","기술성장기업부","1480","-10","-0.67","1465","1540","1450","300907","448694560","39503579840","26691608"
"230360","에코마케팅","KOSDAQ","벤처기업부","27100","-300","-1.09","26700","27600","26650","84988","2307770300","881234385400","32517874"
"038870","에코바이오","KOSDAQ","중견기업부","8520","-160","-1.84","8510","8610","8490","63140","538452810","98925668880","11610994"
"128540","에코캡","KOSDAQ","벤처기업부","4935","105","2.17","4755","4935","4660","1257133","6027058710","71847678000","14558800"
"086520","에코프로","KOSDAQ","우량기업부","59700","800","1.36","57500","59700","57400","140994","8278079400","1318784402700","22090191"
"247540","에코프로비엠","KOSDAQ","우량기업부","159800","2100","1.33","154400","160000","153300","114442","17904628400","3361419526800","21035166"
"038110","에코플라스틱","KOSDAQ","중견기업부","2980","385","14.84","2585","3245","2570","11646248","34794585800","76494722600","25669370"
"073540","에프알텍","KOSDAQ","벤처기업부","5080","-20","-0.39","5050","5250","4970","67145","343430995","57912000000","11400000"
"064850","에프앤가이드","KOSDAQ","중견기업부","7620","190","2.56","7360","7620","7330","65153","486131080","92049600000","12080000"
"064090","에프앤리퍼블릭","KOSDAQ","중견기업부","394","4","1.03","388","398","385","433854","169651153","43298273430","109894095"
"036810","에프에스티","KOSDAQ","우량기업부","30400","-50","-0.16","29700","30500","29700","128774","3871605450","615107945600","20233814"
"173940","에프엔씨엔터","KOSDAQ","중견기업부","5720","30","0.53","5700","5740","5650","6397","36394070","82167113600","14364880"
"083500","에프엔에스테크","KOSDAQ","벤처기업부","12350","-450","-3.52","12600","12650","12250","212616","2639821750","103563666700","8385722"
"054940","엑사이엔씨","KOSDAQ","중견기업부","1575","-35","-2.17","1570","1635","1550","1024148","1637241140","52248338100","33173548"
"950130","엑세스바이오","KOSDAQ","외국기업(소속부없음)","14300","-250","-1.72","14500","14550","14100","173935","2495024000","519312036100","36315527"
"205100","엑셈","KOSDAQ","벤처기업부","4420","-35","-0.79","4390","4445","4355","161872","712549565","149759646660","33882273"
"070300","엑스큐어","KOSDAQ","관리종목(소속부없음)","4810","0","0.00","0","0","0","0","0","35430815940","7366074"
"092870","엑시콘","KOSDAQ","벤처기업부","14050","-50","-0.35","13700","14100","13650","42453","592809950","145757229000","10374180"
"317870","엔바이오니아","KOSDAQ","기술성장기업부","8970","-80","-0.88","9010","9050","8790","17936","160556630","68024488350","7583555"
"067570","엔브이에이치코리아","KOSDAQ","중견기업부","6440","10","0.16","6290","6600","6200","1723905","11116102030","190571095400","29591785"
"236810","엔비티","KOSDAQ","기술성장기업부","23650","200","0.85","22800","24100","22550","279205","6542075650","200734412450","8487713"
"140610","엔솔바이오사이언스","KONEX","일반기업부","15800","200","1.28","15600","16000","15550","5425","84977750","145479621800","9207571"
"101400","엔시트론","KOSDAQ","투자주의환기종목(소속부없음)","814","0","0.00","814","816","800","165916","134114794","26288869926","32295909"
"036570","엔씨소프트","KOSPI",,"933000","-6000","-0.64","931000","943000","929000","72980","68193763000","20483102526000","21954022"
"217820","엔에스","KOSDAQ","벤처기업부","10000","0","0.00","9760","10050","9760","60524","597929170","112935340000","11293534"
"138250","엔에스쇼핑","KOSPI",,"10900","200","1.87","10650","10900","10450","108624","1147884100","367286400000","33696000"
"031860","엔에스엔","KOSDAQ","중견기업부","1180","-190","-13.87","1370","1370","1055","3971163","4762643930","63485699200","53801440"
"238170","엔에스엠","KONEX","일반기업부","1385","35","2.59","1350","1440","1350","22221","30938445","28772937340","20774684"
"224760","엔에스컴퍼니","KONEX","일반기업부","4745","0","0.00","0","0","0","0","0","18693876500","3939700"
"310840","엔에이치스팩13호","KOSDAQ","SPAC(소속부없음)","2115","0","0.00","2115","2115","2090","5338","11191310","7233300000","3420000"
"353190","엔에이치스팩16호","KOSDAQ","SPAC(소속부없음)","2180","0","0.00","0","0","0","0","0","9395800000","4310000"
"359090","엔에이치스팩17호","KOSDAQ","SPAC(소속부없음)","2090","10","0.48","2075","2090","2075","14614","30519255","14650900000","7010000"
"365590","엔에이치스팩18호","KOSDAQ","SPAC(소속부없음)","2085","0","0.00","2085","2085","2085","1","2085","9591000000","4600000"
"265740","엔에프씨","KOSDAQ","중견기업부","17300","-300","-1.70","17150","17700","17050","115372","1997919850","154520140000","8931800"
"354200","엔젠바이오","KOSDAQ","기술성장기업부","16350","-200","-1.21","16000","16550","15800","66584","1080171900","202166311200","12364912"
"093510","엔지브이아이","KONEX","일반기업부","944","0","0.00","0","0","0","0","0","5682880000","6020000"
"208860","엔지스테크널러지","KOSDAQ","관리종목(소속부없음)","4760","-440","-8.46","5180","5180","4725","713513","3486970665","54472787880","11443863"
"183490","엔지켐생명과학","KOSDAQ","기술성장기업부","114600","1400","1.24","112400","115500","111500","155692","17745775300","950499276000","8294060"
"085310","엔케이","KOSPI",,"1425","10","0.71","1380","1470","1375","1968190","2818916310","113976276600","79983352"
"182400","엔케이맥스","KOSDAQ","기술성장기업부","20000","550","2.83","19000","20000","18850","281079","5458556350","686107480000","34305374"
"009810","엔케이물산","KOSPI",,"576","14","2.49","563","604","560","1180978","682081169","45756984960","79439210"
"069410","엔텔스","KOSDAQ","벤처기업부","8090","30","0.37","8030","8110","7950","32686","263573050","55814746430","6899227"
"227950","엔투텍","KOSDAQ","벤처기업부","2220","-55","-2.42","2225","2270","2205","540000","1206236280","130128581160","58616478"
"198080","엔피디","KOSDAQ","중견기업부","4010","-10","-0.25","3980","4070","3980","20166","80814490","86356091850","21535185"
"048830","엔피케이","KOSDAQ","중견기업부","2050","0","0.00","2045","2055","2005","71272","145424520","38384042150","18723923"
"096870","엘디티","KOSDAQ","벤처기업부","4105","-15","-0.36","4100","4165","4005","28299","115777650","27414832000","6678400"
"276240","엘리비젼","KONEX","일반기업부","571","72","14.43","573","573","568","2533","1444849","3811082400","6674400"
"900140","엘브이엠씨홀딩스","KOSPI",,"4120","0","0.00","4085","4140","4060","432610","1781275050","347516186680","84348589"
"061970","엘비세미콘","KOSDAQ","우량기업부","14000","0","0.00","13750","14150","13650","646895","9016448050","612984288000","43784592"
"138690","엘아이에스","KOSDAQ","중견기업부","5780","30","0.52","5700","5790","5550","106642","609593500","92974299820","16085519"
"290650","엘앤씨바이오","KOSDAQ","벤처기업부","35750","2200","6.56","33200","36700","33000","529196","18781610000","782103036000","21877008"
"066970","엘앤에프","KOSDAQ","우량기업부","68900","100","0.15","67200","68900","66700","155770","10602559200","1933246428100","28058729"
"156100","엘앤케이바이오","KOSDAQ","중견기업부","33700","-500","-1.46","33450","35000","32500","256667","8627142200","451234339100","13389743"
"311060","엘에이티","KONEX","일반기업부","3755","485","14.83","3265","3760","3150","848","2788590","9592185050","2554510"
"073110","엘엠에스","KOSDAQ","우량기업부","10600","-50","-0.47","10350","10700","10300","25494","267999000","94295003000","8895755"
"083310","엘오티베큠","KOSDAQ","우량기업부","17300","100","0.58","16800","17450","16750","103666","1782360650","295121097900","17059023"
"297890","엘이티","KOSDAQ","벤처기업부","16150","1250","8.39","14350","16300","14350","130023","2059363550","114817617500","7109450"
"037950","엘컴텍","KOSDAQ","중견기업부","1470","-25","-1.67","1500","1510","1465","476282","706307640","124137852930","84447519"
"170920","엘티씨","KOSDAQ","벤처기업부","13100","150","1.16","12700","13150","12550","86022","1108493900","105053655300","8019363"
"058630","엠게임","KOSDAQ","벤처기업부","8210","-310","-3.64","8350","8360","8130","1114042","9190598850","160455230170","19543877"
"058970","엠로","KONEX","일반기업부","20400","850","4.35","20000","20950","19650","10146","204374750","109655181600","5375254"
"019590","엠벤처투자","KOSDAQ","중견기업부","1230","55","4.68","1160","1230","1140","2293391","2757395185","79249047600","64430120"
"169330","엠브레인","KOSDAQ","중견기업부","9140","-10","-0.11","9020","9210","9020","51384","467503760","81971715260","8968459"
"097520","엠씨넥스","KOSDAQ","우량기업부","52800","-600","-1.12","52400","53800","52300","168068","8921506400","943191849600","17863482"
"179290","엠아이텍","KOSDAQ","중견기업부","4410","50","1.15","4280","4445","4275","58673","255379880","137517682680","31183148"
"225860","엠앤씨생명과학","KONEX","일반기업부","66","-6","-8.33","70","70","62","202798","12609577","749634072","11358092"
"009780","엠에스씨","KOSDAQ","우량기업부","4915","-20","-0.41","4870","4915","4860","22841","111740860","86504000000","17600000"
"123040","엠에스오토텍","KOSDAQ","우량기업부","7840","-100","-1.26","7810","7880","7760","271175","2122566610","272261279360","34727204"
"323230","엠에프엠코리아","KOSDAQ","중견기업부","2070","-50","-2.36","2090","2095","2020","815498","1675047700","37536808680","18133724"
"032790","엠젠플러스","KOSDAQ","관리종목(소속부없음)","4075","0","0.00","0","0","0","0","0","89497452375","21962565"
"033160","엠케이전자","KOSDAQ","우량기업부","10950","0","0.00","10700","11000","10700","178730","1939060300","238794194550","21807689"
"347890","엠투아이","KOSDAQ","벤처기업부","10600","-450","-4.07","10400","10800","10100","476314","4961348300","178060962400","16798204"
"033310","엠투엔","KOSDAQ","중견기업부","15000","200","1.35","14750","15250","14400","418856","6219760850","332847285000","22189819"
