종목코드,종목명,시장구분,소속부,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
"058610","에스피지","KOSDAQ","우량기업부","9290","190","2.09","9060","9350","9060","387561","3594999360","197571284680","21267092"
"043340","에쎈테크","KOSDAQ","중견기업부","1255","0","0.00","1265","1265","1225","422838","526562560","90360000000","72000000"
"023960","에쓰씨엔지니어링","KOSPI",,"4445","-60","-1.33","4570","4570","4200","773895","3377015650","127938599215","28782587"
"298690","에어부산","KOSPI",,"3900","10","0.26","3975","3980","3840","2099100","8189486920","320073000000","82070000"
"054630","에이디칩스","KOSDAQ","벤처기업부","1520","-15","-0.98","1550","1550","1485","4892130","7414094070","80574380720","53009461"
"200710","에이디테크놀로지","KOSDAQ","우량기업부","25700","-300","-1.15","26000","26150","25600","86006","2220411500","341634751700","13293181"
"096690","에이루트","KOSDAQ","벤처기업부","6700","20","0.30","6680","6740","6490","178211","1180472540","86114162000","12852860"
"140910","에이리츠","KOSPI",,"7450","-130","-1.72","7580","7600","7420","10781","80924600","28256173750","3792775"
"078520","에이블씨엔씨","KOSPI",,"7870","-30","-0.38","7920","7950","7800","65483","514058860","212753322330","27033459"
"298380","에이비엘바이오","KOSDAQ","기술성장기업부","22400","200","0.90","22200","22500","21850","264018","5858856000","1046178560000","46704400"
"203400","에이비온","KONEX","일반기업부","8970","-120","-1.32","8900","9190","8900","15621","141559860","112448458200","12536060"
"195990","에이비프로바이오","KOSDAQ","중견기업부","903","39","4.51","866","920","853","12502125","11202378050","227077034352","251469584"
"003800","에이스침대","KOSDAQ","우량기업부","42300","850","2.05","41550","42500","41500","4291","180605250","469107000000","11090000"
"322190","에이스캠퍼","KONEX","일반기업부","1180","40","3.51","1305","1305","1180","2","2485","8856132460","7505197"
"088800","에이스테크","KOSDAQ","중견기업부","22150","450","2.07","21600","22500","21550","563546","12410953700","907218105200","40957928"
"241840","에이스토리","KOSDAQ","중견기업부","43050","-400","-0.92","43550","44050","42400","173182","7518908250","403565337000","9374340"
"138360","에이씨티","KOSDAQ","관리종목(소속부없음)","4480","0","0.00","0","0","0","0","0","155061688320","34611984"
"039230","에이아이비트","KOSDAQ","투자주의환기종목(소속부없음)","181","0","0.00","0","0","0","0","0","19975625713","110362573"
"312610","에이에프더블류","KOSDAQ","중견기업부","9650","-140","-1.43","9960","9960","9550","191456","1851640360","195478969200","20256888"
"015260","에이엔피","KOSPI",,"1405","-75","-5.07","1480","1480","1395","620192","875225565","30666104645","21826409"
"234070","에이원알폼","KONEX","일반기업부","17600","0","0.00","0","0","0","0","0","62857361600","3571441"
"102210","에이치디","KOSDAQ","관리종목(소속부없음)","1100","0","0.00","0","0","0","0","0","81066045500","73696405"
"072990","에이치시티","KOSDAQ","벤처기업부","13250","250","1.92","13000","13450","12900","53432","706025900","91790700000","6927600"
"044990","에이치엔에스하이텍","KONEX","일반기업부","10800","-50","-0.46","10900","11000","10750","4469","48943900","81119491200","7511064"
"176440","에이치엔티","KOSDAQ","투자주의환기종목(소속부없음)","1920","0","0.00","0","0","0","0","0","164619542400","85739345"
"028300","에이치엘비","KOSDAQ","중견기업부","42250","2000","4.97","40650","43400","40100","1226431","51361343400","2243592117000","53102772"
"067630","에이치엘비생명과학","KOSDAQ","중견기업부","13100","800","6.50","12350","13750","12100","2015466","26234474800","616884934300","47090453"
"047920","에이치엘비제약","KOSDAQ","기술성장기업부","15550","500","3.32","14850","15750","14850","323285","4963868250","347664116550","22357821"
"043220","에이치엘비파워","KOSDAQ","중견기업부","1080","30","2.86","1065","1110","1040","3283131","3559813610","98404607160","91115377"
"239610","에이치엘사이언스","KOSDAQ","우량기업부","42150","300","0.72","41600","42200","41550","12725","534404600","216741538200","5142148"
"353070","에이치엠씨제4호스팩","KOSDAQ","SPAC(소속부없음)","2070","10","0.49","2070","2070","2070","500","1035000","8921700000","4310000"
"353060","에이치엠씨제5호스팩","KOSDAQ","SPAC(소속부없음)","2025","-5","-0.25","2030","2030","2025","11261","22859820","10357875000","5115000"
"044780","에이치케이","KOSDAQ","벤처기업부","1765","0","0.00","1770","1775","1745","55741","98181010","32662714055","18505787"
"071670","에이테크솔루션","KOSDAQ","중견기업부","15900","50","0.32","15850","16150","15400","115673","1822678250","159000000000","10000000"
"045660","에이텍","KOSDAQ","우량기업부","31550","-50","-0.16","31500","32400","31400","122963","3904656000","260603000000","8260000"
"224110","에이텍티앤","KOSDAQ","벤처기업부","24700","100","0.41","24600","25550","24550","235341","5901704150","131898000000","5340000"
"230980","에이트원","KOSDAQ","벤처기업부","6030","-10","-0.17","6020","6210","5930","345792","2113697700","99067726260","16429142"
"021080","에이티넘인베스트","KOSDAQ","중견기업부","3215","30","0.94","3185","3290","3115","13612378","43465960105","154320000000","48000000"
"089530","에이티세미콘","KOSDAQ","중견기업부","376","-158","-29.59","390","407","374","72062614","28187302101","53623545312","142615812"
"200470","에이팩트","KOSDAQ","벤처기업부","6740","-40","-0.59","6730","6800","6690","51036","343473620","118311803200","17553680"
"073070","에이팸","KOSDAQ","관리종목(소속부없음)","2035","0","0.00","0","0","0","0","0","58427546375","28711325"
"207490","에이펙스인텍","KONEX","일반기업부","7350","-1290","-14.93","7350","7350","7350","1","7350","26460000000","3600000"
"262260","에이프로","KOSDAQ","벤처기업부","38350","400","1.05","38000","38500","37300","72980","2772579400","263872007100","6880626"
"109960","에이프로젠 H&G","KOSDAQ","중견기업부","742","-6","-0.80","744","759","727","6254830","4634088581","132591851014","178695217"
"007460","에이프로젠 KIC","KOSPI",,"2115","-20","-0.94","2145","2195","2060","15672200","33441307815","388472866110","183675114"
"003060","에이프로젠제약","KOSPI",,"1205","45","3.88","1160","1225","1145","6495384","7703986910","480283799235","398575767"
"244920","에이플러스에셋","KOSPI",,"6920","-290","-4.02","7190","7190","6870","301764","2099539630","156445235560","22607693"
"089970","에이피티씨","KOSDAQ","우량기업부","20750","0","0.00","20800","20800","20400","172879","3548577700","488965346250","23564595"
"230240","에치에프알","KOSDAQ","중견기업부","24750","750","3.13","24200","25500","24100","256387","6345024200","318829995000","12882020"
"064510","에코마이스터","KOSDAQ","기술성장기업부","1510","65","4.50","1445","1515","1420","339902","503247120","40304328080","26691608"
"230360","에코마케팅","KOSDAQ","벤처기업부","27600","-150","-0.54","27500","28250","27450","133777","3713282800","897493322400","32517874"
"038870","에코바이오","KOSDAQ","중견기업부","8680","110","1.28","8570","8690","8520","61485","529126300","100783427920","11610994"
"128540","에코캡","KOSDAQ","벤처기업부","4470","25","0.56","4525","4620","4405","949761","4293378915","65077836000","14558800"
"086520","에코프로","KOSDAQ","우량기업부","58300","-2300","-3.80","60300","60300","57300","435559","25535455000","1287858135300","22090191"
"247540","에코프로비엠","KOSDAQ","우량기업부","156900","-6800","-4.15","160500","160900","155000","282473","44428010100","3300417545400","21035166"
"038110","에코플라스틱","KOSDAQ","중견기업부","2450","305","14.22","2160","2545","2160","7348849","17583469310","62889956500","25669370"
"073540","에프알텍","KOSDAQ","벤처기업부","5100","-10","-0.20","5110","5170","4910","37099","187240190","58140000000","11400000"
"064850","에프앤가이드","KOSDAQ","중견기업부","7450","-170","-2.23","7500","7600","7390","118104","879676030","89996000000","12080000"
"064090","에프앤리퍼블릭","KOSDAQ","중견기업부","399","-78","-16.35","474","478","397","2791203","1189426910","43847743905","109894095"
"036810","에프에스티","KOSDAQ","우량기업부","30500","-700","-2.24","31200","31500","30300","175538","5371023000","617131327000","20233814"
"173940","에프엔씨엔터","KOSDAQ","중견기업부","5720","0","0.00","5720","5780","5680","10827","61805120","82167113600","14364880"
"083500","에프엔에스테크","KOSDAQ","벤처기업부","11950","-50","-0.42","12050","12350","11900","99740","1208052800","100209377900","8385722"
"054940","엑사이엔씨","KOSDAQ","중견기업부","1610","80","5.23","1530","1635","1505","3429341","5481633785","53409412280","33173548"
"950130","엑세스바이오","KOSDAQ","외국기업(소속부없음)","14800","50","0.34","14750","15350","14500","237861","3540837400","537469799600","36315527"
"205100","엑셈","KOSDAQ","벤처기업부","4445","-45","-1.00","4520","4520","4400","255823","1135519380","150606703485","33882273"
"070300","엑스큐어","KOSDAQ","관리종목(소속부없음)","4810","0","0.00","0","0","0","0","0","35430815940","7366074"
"092870","엑시콘","KOSDAQ","벤처기업부","13950","50","0.36","13950","14000","13700","44715","617610250","144719811000","10374180"
"317870","엔바이오니아","KOSDAQ","기술성장기업부","9020","-130","-1.42","9140","9140","8820","18029","161912330","68403666100","7583555"
"067570","엔브이에이치코리아","KOSDAQ","중견기업부","6210","130","2.14","6160","6270","5830","1432694","8693057670","183764984850","29591785"
"236810","엔비티","KOSDAQ","기술성장기업부","22700","1150","5.34","21750","23200","21400","495823","11085196650","192671085100","8487713"
"140610","엔솔바이오사이언스","KONEX","일반기업부","15950","50","0.31","15900","16000","15600","4932","78201700","146860757450","9207571"
"101400","엔시트론","KOSDAQ","투자주의환기종목(소속부없음)","801","0","0.00","807","807","795","238460","190353834","25869023109","32295909"
"036570","엔씨소프트","KOSPI",,"940000","-14000","-1.47","959000","972000","937000","70627","66997615610","20636780680000","21954022"
"217820","엔에스","KOSDAQ","벤처기업부","9900","-150","-1.49","10050","10100","9800","92334","911315530","111805986600","11293534"
"138250","엔에스쇼핑","KOSPI",,"10900","150","1.40","10800","10900","10650","36889","396700300","367286400000","33696000"
"031860","엔에스엔","KOSDAQ","중견기업부","1395","-20","-1.41","1420","1440","1375","435966","608632400","75053008800","53801440"
"238170","엔에스엠","KONEX","일반기업부","1345","-95","-6.60","1440","1470","1320","74447","102232810","27941949980","20774684"
"224760","엔에스컴퍼니","KONEX","일반기업부","4745","0","0.00","0","0","0","0","0","18693876500","3939700"
"310840","엔에이치스팩13호","KOSDAQ","SPAC(소속부없음)","2115","5","0.24","2110","2120","2095","14515","30561180","7233300000","3420000"
"353190","엔에이치스팩16호","KOSDAQ","SPAC(소속부없음)","2180","0","0.00","0","0","0","0","0","9395800000","4310000"
"359090","엔에이치스팩17호","KOSDAQ","SPAC(소속부없음)","2080","5","0.24","2075","2080","2075","12213","25342655","14580800000","7010000"
"365590","엔에이치스팩18호","KOSDAQ","SPAC(소속부없음)","2080","5","0.24","2080","2080","2075","23693","49272620","9568000000","4600000"
"265740","엔에프씨","KOSDAQ","중견기업부","17550","-450","-2.50","18200","18300","17550","132453","2354573200","156753090000","8931800"
"354200","엔젠바이오","KOSDAQ","기술성장기업부","16300","0","0.00","16200","16650","16150","87837","1433826250","201548065600","12364912"
"093510","엔지브이아이","KONEX","일반기업부","944","0","0.00","0","0","0","0","0","5682880000","6020000"
"208860","엔지스테크널러지","KOSDAQ","관리종목(소속부없음)","5310","-1890","-26.25","7170","7170","5040","3981328","21640418410","60766912530","11443863"
"183490","엔지켐생명과학","KOSDAQ","기술성장기업부","108600","2000","1.88","106900","109700","105100","139798","15101353300","900734916000","8294060"
"085310","엔케이","KOSPI",,"1425","30","2.15","1400","1435","1370","1077386","1508733700","113976276600","79983352"
"182400","엔케이맥스","KOSDAQ","기술성장기업부","19400","200","1.04","19300","19850","19100","291422","5671528650","665524255600","34305374"
"009810","엔케이물산","KOSPI",,"562","-3","-0.53","565","575","559","379035","212891417","44644836020","79439210"
