"날짜","종가","오픈","고가","저가","거래량","변동 %"
"2008년 04월 04일","1,370.4","1,369.8","1,380.9","1,362.8","-","0.08%"
"2008년 04월 03일","1,369.3","1,365.7","1,375.7","1,358.7","-","0.13%"
"2008년 04월 02일","1,367.5","1,370.0","1,377.9","1,361.6","-","-0.19%"
"2008년 04월 01일","1,370.2","1,326.4","1,370.2","1,326.4","-","3.59%"
"2008년 03월 31일","1,322.7","1,315.9","1,328.5","1,312.8","-","0.57%"
"2008년 03월 28일","1,315.2","1,327.0","1,334.9","1,312.9","-","-0.80%"
"2008년 03월 27일","1,325.8","1,340.3","1,345.6","1,325.7","-","-1.15%"
"2008년 03월 26일","1,341.1","1,352.4","1,352.4","1,336.4","-","-0.88%"
"2008년 03월 25일","1,353.0","1,349.1","1,357.5","1,341.2","-","0.23%"
"2008년 03월 24일","1,349.9","1,330.3","1,359.7","1,330.3","-","1.53%"
"2008년 03월 20일","1,329.5","1,299.7","1,330.7","1,295.2","-","2.39%"
"2008년 03월 19일","1,298.4","1,331.0","1,341.5","1,298.4","-","-2.43%"
"2008년 03월 18일","1,330.7","1,277.2","1,330.7","1,277.2","-","4.24%"
"2008년 03월 17일","1,276.6","1,283.2","1,287.5","1,257.0","-","-0.90%"
"2008년 03월 14일","1,288.1","1,316.1","1,321.5","1,274.9","-","-2.08%"
"2008년 03월 13일","1,315.5","1,305.3","1,321.7","1,282.1","-","0.51%"
"2008년 03월 12일","1,308.8","1,321.1","1,333.3","1,307.9","-","-0.90%"
"2008년 03월 11일","1,320.7","1,274.4","1,320.7","1,274.4","-","3.71%"
"2008년 03월 10일","1,273.4","1,293.2","1,295.0","1,272.7","-","-1.55%"
"2008년 03월 07일","1,293.4","1,301.5","1,313.2","1,282.4","-","-0.84%"
"2008년 03월 06일","1,304.3","1,332.2","1,332.2","1,303.4","-","-2.20%"
"2008년 03월 05일","1,333.7","1,327.7","1,344.2","1,320.2","-","0.52%"
"2008년 03월 04일","1,326.8","1,329.6","1,331.0","1,307.4","-","-0.34%"
"2008년 03월 03일","1,331.3","1,330.4","1,335.1","1,320.0","-","0.05%"
"2008년 02월 29일","1,330.6","1,364.1","1,364.1","1,325.4","-","-2.71%"
"2008년 02월 28일","1,367.7","1,378.2","1,378.2","1,363.2","-","-0.89%"
"2008년 02월 27일","1,380.0","1,378.9","1,388.3","1,372.0","-","-0.09%"
"2008년 02월 26일","1,381.3","1,371.8","1,387.3","1,363.3","-","0.69%"
"2008년 02월 25일","1,371.8","1,352.8","1,374.4","1,346.0","-","1.38%"
"2008년 02월 22일","1,353.1","1,344.2","1,354.3","1,327.0","-","0.79%"
"2008년 02월 21일","1,342.5","1,362.2","1,367.9","1,339.3","-","-1.29%"
"2008년 02월 20일","1,360.0","1,348.4","1,363.7","1,336.6","-","0.83%"
"2008년 02월 19일","1,348.8","1,355.9","1,367.3","1,345.1","-","-0.09%"
"2008년 02월 15일","1,350.0","1,347.5","1,350.0","1,338.1","-","0.08%"
"2008년 02월 14일","1,348.9","1,367.3","1,368.2","1,347.3","-","-1.34%"
"2008년 02월 13일","1,367.2","1,353.1","1,369.2","1,350.8","-","1.36%"
"2008년 02월 12일","1,348.9","1,340.6","1,362.1","1,339.4","-","0.73%"
"2008년 02월 11일","1,339.1","1,331.9","1,341.4","1,320.3","-","0.59%"
"2008년 02월 08일","1,331.3","1,336.9","1,341.2","1,321.1","-","-0.42%"
"2008년 02월 07일","1,336.9","1,324.0","1,347.2","1,316.8","-","0.79%"
"2008년 02월 06일","1,326.4","1,339.5","1,352.0","1,324.3","-","-0.76%"
"2008년 02월 05일","1,336.6","1,380.3","1,380.3","1,336.6","-","-3.20%"
"2008년 02월 04일","1,380.8","1,395.4","1,395.4","1,379.7","-","-1.05%"
"2008년 02월 01일","1,395.4","1,378.6","1,396.0","1,375.9","-","1.22%"
"2008년 01월 31일","1,378.6","1,352.0","1,385.6","1,334.1","-","1.68%"
"2008년 01월 30일","1,355.8","1,362.2","1,385.9","1,352.9","-","-0.48%"
"2008년 01월 29일","1,362.3","1,355.9","1,364.9","1,350.2","-","0.62%"
"2008년 01월 28일","1,354.0","1,330.7","1,354.0","1,322.3","-","1.75%"
"2008년 01월 25일","1,330.6","1,357.3","1,368.6","1,327.5","-","-1.59%"
"2008년 01월 24일","1,352.1","1,340.1","1,355.2","1,334.3","-","1.01%"
"2008년 01월 23일","1,338.6","1,310.4","1,339.1","1,270.1","-","2.14%"
"2008년 01월 22일","1,310.5","1,312.9","1,322.1","1,274.3","-","-1.11%"
"2008년 01월 18일","1,325.2","1,333.9","1,350.3","1,312.5","-","-0.60%"
"2008년 01월 17일","1,333.3","1,374.8","1,377.7","1,330.7","-","-2.91%"
"2008년 01월 16일","1,373.2","1,377.4","1,392.0","1,364.3","-","-0.56%"
"2008년 01월 15일","1,380.9","1,411.9","1,411.9","1,380.6","-","-2.49%"
"2008년 01월 14일","1,416.3","1,402.9","1,417.9","1,402.9","-","1.09%"
"2008년 01월 11일","1,401.0","1,419.9","1,419.9","1,394.8","-","-1.36%"
"2008년 01월 10일","1,420.3","1,406.8","1,429.1","1,395.3","-","0.79%"
"2008년 01월 09일","1,409.1","1,390.3","1,409.2","1,378.7","-","1.36%"
"2008년 01월 08일","1,390.2","1,415.7","1,430.3","1,388.3","-","-1.84%"
"2008년 01월 07일","1,416.2","1,414.1","1,423.9","1,403.4","-","0.32%"
"2008년 01월 04일","1,411.6","1,444.0","1,444.0","1,411.2","-","-2.46%"
"2008년 01월 03일","1,447.2","1,447.6","1,456.8","1,443.7","-","0.00%"
"2008년 01월 02일","1,447.2","1,468.0","1,471.8","1,442.1","-","-1.44%"
"2007년 12월 31일","1,468.4","1,475.3","1,475.8","1,465.1","-","-0.69%"
"2007년 12월 28일","1,478.5","1,479.8","1,488.0","1,471.7","-","0.15%"
"2007년 12월 27일","1,476.3","1,495.1","1,495.1","1,475.9","-","-1.43%"
"2007년 12월 26일","1,497.7","1,495.1","1,498.8","1,488.2","-","0.08%"
"2007년 12월 24일","1,496.4","1,484.6","1,497.6","1,484.6","-","0.81%"
"2007년 12월 21일","1,484.5","1,463.2","1,485.4","1,463.2","-","1.67%"
"2007년 12월 20일","1,460.1","1,456.4","1,461.5","1,447.2","-","0.49%"
"2007년 12월 19일","1,453.0","1,454.7","1,464.4","1,445.3","-","-0.14%"
"2007년 12월 18일","1,455.0","1,445.9","1,460.2","1,435.7","-","0.63%"
"2007년 12월 17일","1,445.9","1,465.1","1,465.1","1,445.4","-","-1.50%"
"2007년 12월 14일","1,467.9","1,486.2","1,486.7","1,467.8","-","-1.37%"
"2007년 12월 13일","1,488.4","1,483.3","1,489.4","1,469.2","-","0.12%"
"2007년 12월 12일","1,486.6","1,487.6","1,512.0","1,468.2","-","0.61%"
"2007년 12월 11일","1,477.7","1,516.7","1,523.6","1,476.0","-","-2.53%"
"2007년 12월 10일","1,516.0","1,505.1","1,518.3","1,505.0","-","0.75%"
"2007년 12월 07일","1,504.7","1,508.6","1,510.6","1,502.7","-","-0.18%"
"2007년 12월 06일","1,507.3","1,484.6","1,508.0","1,482.2","-","1.50%"
"2007년 12월 05일","1,485.0","1,465.2","1,486.1","1,465.2","-","1.52%"
"2007년 12월 04일","1,462.8","1,471.3","1,471.3","1,460.7","-","-0.65%"
"2007년 12월 03일","1,472.4","1,479.6","1,481.2","1,470.1","-","-0.59%"
"2007년 11월 30일","1,481.1","1,471.8","1,488.9","1,470.9","-","0.78%"
"2007년 11월 29일","1,469.7","1,467.4","1,473.8","1,458.4","-","0.05%"
"2007년 11월 28일","1,469.0","1,432.9","1,471.6","1,432.9","-","2.86%"
"2007년 11월 27일","1,428.2","1,409.6","1,429.5","1,407.4","-","1.49%"
"2007년 11월 26일","1,407.2","1,440.7","1,446.1","1,406.1","-","-2.32%"
"2007년 11월 23일","1,440.7","1,417.6","1,440.9","1,417.6","-","1.69%"
"2007년 11월 21일","1,416.8","1,434.7","1,436.4","1,415.6","-","-1.59%"
"2007년 11월 20일","1,439.7","1,434.5","1,452.6","1,419.3","-","0.45%"
"2007년 11월 19일","1,433.3","1,456.7","1,456.7","1,430.4","-","-1.75%"
"2007년 11월 16일","1,458.7","1,453.1","1,462.2","1,444.0","-","0.52%"
"2007년 11월 15일","1,451.2","1,468.0","1,472.7","1,443.5","-","-1.32%"
"2007년 11월 14일","1,470.6","1,483.4","1,492.1","1,466.5","-","-0.71%"
"2007년 11월 13일","1,481.1","1,441.3","1,481.4","1,441.3","-","2.91%"
"2007년 11월 12일","1,439.2","1,453.7","1,464.9","1,438.5","-","-1.00%"
"2007년 11월 09일","1,453.7","1,467.6","1,474.1","1,448.5","-","-1.43%"
"2007년 11월 08일","1,474.8","1,475.3","1,482.5","1,450.3","-","-0.06%"
"2007년 11월 07일","1,475.6","1,515.5","1,515.5","1,475.0","-","-2.94%"
"2007년 11월 06일","1,520.3","1,505.3","1,520.8","1,499.1","-","1.20%"
"2007년 11월 05일","1,502.2","1,505.6","1,510.8","1,489.9","-","-0.50%"
"2007년 11월 02일","1,509.7","1,511.1","1,513.2","1,492.5","-","0.08%"
"2007년 11월 01일","1,508.4","1,545.8","1,545.8","1,506.7","-","-2.64%"
"2007년 10월 31일","1,549.4","1,532.2","1,552.8","1,529.4","-","1.20%"
"2007년 10월 30일","1,531.0","1,539.4","1,539.4","1,529.6","-","-0.65%"
"2007년 10월 29일","1,541.0","1,536.9","1,544.7","1,536.4","-","0.37%"
"2007년 10월 26일","1,535.3","1,522.2","1,535.5","1,520.2","-","1.38%"
"2007년 10월 25일","1,514.4","1,516.2","1,523.2","1,500.5","-","-0.10%"
"2007년 10월 24일","1,515.9","1,516.6","1,517.2","1,489.6","-","-0.24%"
"2007년 10월 23일","1,519.6","1,509.3","1,520.0","1,503.6","-","0.88%"
"2007년 10월 22일","1,506.3","1,497.8","1,508.1","1,490.4","-","0.38%"
"2007년 10월 19일","1,500.6","1,540.0","1,540.0","1,500.3","-","-2.56%"
"2007년 10월 18일","1,540.1","1,539.3","1,542.8","1,531.8","-","-0.08%"
"2007년 10월 17일","1,541.2","1,544.4","1,550.7","1,526.0","-","0.18%"
"2007년 10월 16일","1,538.5","1,547.8","1,547.8","1,536.3","-","-0.66%"
"2007년 10월 15일","1,548.7","1,562.3","1,564.7","1,540.8","-","-0.84%"
"2007년 10월 12일","1,561.8","1,555.4","1,563.0","1,554.1","-","0.48%"
"2007년 10월 11일","1,554.4","1,564.7","1,576.1","1,546.7","-","-0.52%"
"2007년 10월 10일","1,562.5","1,565.0","1,565.4","1,555.5","-","-0.17%"
"2007년 10월 09일","1,565.2","1,553.2","1,565.3","1,551.8","-","0.81%"
"2007년 10월 08일","1,552.6","1,556.5","1,556.5","1,549.0","-","-0.32%"
"2007년 10월 05일","1,557.6","1,543.8","1,561.9","1,543.8","-","0.96%"
"2007년 10월 04일","1,542.8","1,539.9","1,544.0","1,537.6","-","0.21%"
"2007년 10월 03일","1,539.6","1,545.8","1,545.8","1,536.3","-","-0.46%"
"2007년 10월 02일","1,546.6","1,547.0","1,548.0","1,540.4","-","-0.03%"
"2007년 10월 01일","1,547.0","1,527.3","1,549.0","1,527.3","-","0.59%"
"2007년 09월 28일","1,538.0","1,544.0","1,545.5","1,533.0","-","0.43%"
"2007년 09월 27일","1,531.4","1,527.3","1,532.5","1,525.8","-","0.39%"
"2007년 09월 26일","1,525.4","1,518.6","1,529.4","1,518.6","-","0.54%"
"2007년 09월 25일","1,517.2","1,516.3","1,518.3","1,507.1","-","-0.03%"
"2007년 09월 24일","1,517.7","1,525.8","1,530.2","1,516.2","-","-0.53%"
"2007년 09월 21일","1,525.8","1,518.8","1,530.9","1,518.8","-","0.46%"
"2007년 09월 20일","1,518.8","1,528.7","1,529.1","1,516.4","-","-0.67%"
"2007년 09월 19일","1,529.0","1,519.8","1,538.7","1,519.8","-","0.61%"
"2007년 09월 18일","1,519.8","1,476.6","1,519.9","1,476.6","-","2.92%"
"2007년 09월 17일","1,476.7","1,484.2","1,484.2","1,471.8","-","-0.51%"
"2007년 09월 14일","1,484.3","1,483.9","1,486.0","1,473.2","-","0.02%"
"2007년 09월 13일","1,483.9","1,471.5","1,489.6","1,471.5","-","0.84%"
"2007년 09월 12일","1,471.6","1,471.1","1,479.5","1,465.8","-","0.00%"
"2007년 09월 11일","1,471.5","1,451.7","1,472.5","1,451.7","-","1.36%"
"2007년 09월 10일","1,451.7","1,453.5","1,462.3","1,439.3","-","-0.13%"
"2007년 09월 07일","1,453.6","1,478.6","1,478.6","1,449.1","-","-1.69%"
"2007년 09월 06일","1,478.6","1,472.0","1,481.5","1,467.4","-","0.43%"
"2007년 09월 05일","1,472.3","1,488.8","1,488.8","1,466.3","-","-1.15%"
"2007년 09월 04일","1,489.4","1,474.0","1,496.4","1,472.2","-","1.05%"
"2007년 08월 31일","1,474.0","1,457.6","1,481.5","1,457.6","-","1.12%"
"2007년 08월 30일","1,457.6","1,463.7","1,468.4","1,451.3","-","-0.42%"
"2007년 08월 29일","1,463.8","1,432.0","1,463.8","1,432.0","-","2.19%"
"2007년 08월 28일","1,432.4","1,466.7","1,466.7","1,432.0","-","-2.35%"
"2007년 08월 27일","1,466.8","1,479.4","1,479.4","1,466.0","-","-0.85%"
"2007년 08월 24일","1,479.4","1,462.3","1,479.4","1,460.5","-","1.15%"
"2007년 08월 23일","1,462.5","1,464.1","1,472.1","1,453.9","-","-0.11%"
"2007년 08월 22일","1,464.1","1,447.0","1,464.9","1,447.0","-","1.17%"
"2007년 08월 21일","1,447.1","1,445.6","1,455.3","1,439.8","-","0.11%"
"2007년 08월 20일","1,445.6","1,445.9","1,451.8","1,430.5","-","-0.03%"
"2007년 08월 17일","1,445.9","1,411.3","1,450.3","1,411.3","-","2.46%"
"2007년 08월 16일","1,411.3","1,406.6","1,416.0","1,370.6","-","0.32%"
"2007년 08월 15일","1,406.7","1,426.2","1,440.8","1,404.4","-","-1.39%"
"2007년 08월 14일","1,426.5","1,452.9","1,456.7","1,426.2","-","-1.82%"
"2007년 08월 13일","1,452.9","1,453.4","1,466.3","1,451.5","-","-0.05%"
"2007년 08월 10일","1,453.6","1,453.1","1,462.0","1,429.7","-","0.04%"
"2007년 08월 09일","1,453.1","1,497.2","1,497.2","1,453.1","-","-2.96%"
"2007년 08월 08일","1,497.5","1,476.2","1,503.9","1,476.2","-","1.41%"
"2007년 08월 07일","1,476.7","1,467.6","1,488.3","1,455.8","-","0.62%"
"2007년 08월 06일","1,467.7","1,433.0","1,467.7","1,427.4","-","2.42%"
"2007년 08월 03일","1,433.1","1,472.2","1,473.2","1,432.8","-","-2.66%"
"2007년 08월 02일","1,472.2","1,465.5","1,476.4","1,460.6","-","0.44%"
"2007년 08월 01일","1,465.8","1,455.2","1,468.4","1,439.6","-","0.72%"
"2007년 07월 31일","1,455.3","1,473.9","1,488.3","1,454.3","-","-1.26%"
"2007년 07월 30일","1,473.9","1,458.9","1,477.9","1,454.3","-","1.03%"
"2007년 07월 27일","1,458.9","1,482.4","1,488.5","1,458.9","-","-1.60%"
"2007년 07월 26일","1,482.7","1,518.1","1,518.1","1,465.3","-","-2.33%"
"2007년 07월 25일","1,518.1","1,511.0","1,524.3","1,503.7","-","0.47%"
"2007년 07월 24일","1,511.0","1,541.6","1,541.6","1,508.6","-","-1.98%"
"2007년 07월 23일","1,541.6","1,534.1","1,547.2","1,534.1","-","0.49%"
"2007년 07월 20일","1,534.1","1,553.2","1,553.2","1,529.2","-","-1.22%"
"2007년 07월 19일","1,553.1","1,546.1","1,555.2","1,546.1","-","0.45%"
"2007년 07월 18일","1,546.2","1,549.2","1,549.2","1,533.7","-","-0.21%"
"2007년 07월 17일","1,549.4","1,549.5","1,555.3","1,547.7","-","-0.01%"
"2007년 07월 16일","1,549.5","1,552.5","1,555.9","1,546.7","-","-0.19%"
"2007년 07월 13일","1,552.5","1,547.7","1,555.1","1,544.8","-","0.31%"
"2007년 07월 12일","1,547.7","1,518.7","1,547.9","1,518.7","-","1.91%"
"2007년 07월 11일","1,518.8","1,509.9","1,519.3","1,506.1","-","0.57%"
"2007년 07월 10일","1,510.1","1,531.8","1,531.8","1,510.0","-","-1.42%"
"2007년 07월 09일","1,531.8","1,530.4","1,534.3","1,527.4","-","0.09%"
"2007년 07월 06일","1,530.4","1,525.0","1,532.4","1,520.5","-","0.33%"
"2007년 07월 05일","1,525.4","1,524.9","1,526.6","1,517.7","-","0.03%"
"2007년 07월 03일","1,524.9","1,519.1","1,526.0","1,519.1","-","0.36%"
"2007년 07월 02일","1,519.4","1,504.7","1,519.4","1,504.7","-","1.07%"
"2007년 06월 29일","1,503.3","1,505.7","1,517.5","1,493.6","-","-0.16%"
"2007년 06월 28일","1,505.7","1,506.3","1,514.8","1,503.4","-","-0.04%"
"2007년 06월 27일","1,506.3","1,492.6","1,506.8","1,484.2","-","0.90%"
"2007년 06월 26일","1,492.9","1,497.7","1,506.1","1,490.5","-","-0.32%"
"2007년 06월 25일","1,497.7","1,502.6","1,514.3","1,492.7","-","-0.32%"
"2007년 06월 22일","1,502.6","1,522.2","1,522.2","1,500.7","-","-1.29%"
"2007년 06월 21일","1,522.2","1,512.5","1,522.9","1,504.8","-","0.62%"
"2007년 06월 20일","1,512.8","1,533.7","1,537.3","1,512.4","-","-1.36%"
"2007년 06월 19일","1,533.7","1,531.0","1,535.8","1,525.7","-","0.17%"
"2007년 06월 18일","1,531.1","1,532.9","1,535.4","1,529.3","-","-0.12%"
"2007년 06월 15일","1,532.9","1,523.0","1,538.7","1,523.0","-","0.65%"
"2007년 06월 14일","1,523.0","1,515.6","1,526.4","1,515.6","-","0.48%"
"2007년 06월 13일","1,515.7","1,492.7","1,515.7","1,492.7","-","1.52%"
"2007년 06월 12일","1,493.0","1,509.1","1,511.3","1,493.0","-","-1.07%"
"2007년 06월 11일","1,509.1","1,507.6","1,515.5","1,503.3","-","0.10%"
"2007년 06월 08일","1,507.7","1,490.7","1,507.8","1,487.4","-","1.14%"
"2007년 06월 07일","1,490.7","1,517.4","1,517.4","1,490.4","-","-1.76%"
"2007년 06월 06일","1,517.4","1,530.6","1,530.6","1,514.1","-","-0.89%"
"2007년 06월 05일","1,530.9","1,539.1","1,539.1","1,525.6","-","-0.53%"
"2007년 06월 04일","1,539.2","1,536.3","1,540.5","1,532.3","-","0.18%"
"2007년 06월 01일","1,536.3","1,530.6","1,540.6","1,530.6","-","0.37%"
"2007년 05월 31일","1,530.6","1,530.2","1,535.6","1,528.3","-","0.03%"
"2007년 05월 30일","1,530.2","1,517.6","1,530.2","1,510.1","-","0.80%"
"2007년 05월 29일","1,518.1","1,515.6","1,521.8","1,512.0","-","0.16%"
"2007년 05월 25일","1,515.7","1,507.5","1,517.4","1,507.5","-","0.55%"
"2007년 05월 24일","1,507.5","1,522.1","1,529.3","1,505.2","-","-0.97%"
"2007년 05월 23일","1,522.3","1,524.1","1,532.4","1,521.9","-","-0.12%"
"2007년 05월 22일","1,524.1","1,525.1","1,529.2","1,522.1","-","-0.06%"
"2007년 05월 21일","1,525.1","1,522.8","1,529.9","1,522.7","-","0.15%"
"2007년 05월 18일","1,522.8","1,512.7","1,522.8","1,512.7","-","0.66%"
"2007년 05월 17일","1,512.8","1,514.0","1,517.1","1,509.3","-","-0.09%"
"2007년 05월 16일","1,514.1","1,500.8","1,514.2","1,500.8","-","0.86%"
"2007년 05월 15일","1,501.2","1,503.1","1,514.8","1,500.4","-","-0.13%"
"2007년 05월 14일","1,503.2","1,505.8","1,510.9","1,498.3","-","-0.18%"
"2007년 05월 11일","1,505.8","1,491.5","1,506.2","1,491.5","-","0.96%"
"2007년 05월 10일","1,491.5","1,512.3","1,512.3","1,491.4","-","-1.40%"
"2007년 05월 09일","1,512.6","1,507.3","1,513.8","1,503.8","-","0.32%"
"2007년 05월 08일","1,507.7","1,509.4","1,509.4","1,500.7","-","-0.12%"
"2007년 05월 07일","1,509.5","1,505.6","1,511.0","1,505.5","-","0.26%"
"2007년 05월 04일","1,505.6","1,502.3","1,510.3","1,501.8","-","0.21%"
"2007년 05월 03일","1,502.4","1,495.6","1,503.3","1,495.6","-","0.43%"
"2007년 05월 02일","1,495.9","1,486.1","1,499.1","1,486.1","-","0.65%"
"2007년 05월 01일","1,486.3","1,482.4","1,487.3","1,476.7","-","0.27%"
"2007년 04월 30일","1,482.4","1,494.1","1,497.2","1,482.3","-","-0.78%"
"2007년 04월 27일","1,494.1","1,494.2","1,497.3","1,488.7","-","-0.01%"
"2007년 04월 26일","1,494.3","1,495.3","1,498.0","1,491.2","-","-0.08%"
"2007년 04월 25일","1,495.4","1,480.3","1,496.6","1,480.3","-","1.01%"
"2007년 04월 24일","1,480.4","1,480.9","1,483.8","1,473.7","-","-0.04%"
"2007년 04월 23일","1,480.9","1,484.3","1,487.3","1,480.2","-","-0.23%"
"2007년 04월 20일","1,484.3","1,470.7","1,484.7","1,470.7","-","0.93%"
"2007년 04월 19일","1,470.7","1,472.5","1,474.2","1,464.5","-","-0.12%"
"2007년 04월 18일","1,472.5","1,471.5","1,476.6","1,466.4","-","0.07%"
"2007년 04월 17일","1,471.5","1,468.5","1,474.3","1,467.2","-","0.21%"
"2007년 04월 16일","1,468.3","1,452.8","1,468.6","1,452.8","-","1.07%"
"2007년 04월 13일","1,452.8","1,447.8","1,453.1","1,444.2","-","0.35%"
"2007년 04월 12일","1,447.8","1,438.9","1,448.0","1,433.9","-","0.62%"
"2007년 04월 11일","1,438.9","1,448.2","1,448.4","1,436.2","-","-0.66%"
"2007년 04월 10일","1,448.4","1,444.6","1,448.7","1,444.0","-","0.26%"
"2007년 04월 09일","1,444.6","1,443.8","1,448.1","1,443.3","-","0.06%"
"2007년 04월 05일","1,443.8","1,438.9","1,444.9","1,436.7","-","0.30%"
"2007년 04월 04일","1,439.4","1,437.8","1,440.2","1,435.1","-","0.11%"
"2007년 04월 03일","1,437.8","1,424.3","1,440.6","1,424.3","-","0.93%"
"2007년 04월 02일","1,424.6","1,420.8","1,425.5","1,416.4","-","0.26%"
"2007년 03월 30일","1,420.9","1,422.5","1,429.2","1,408.9","-","-0.12%"
"2007년 03월 29일","1,422.5","1,417.2","1,426.2","1,413.3","-","0.37%"
"2007년 03월 28일","1,417.2","1,428.3","1,428.3","1,414.1","-","-0.80%"
"2007년 03월 27일","1,428.6","1,437.5","1,437.5","1,425.5","-","-0.62%"
"2007년 03월 26일","1,437.5","1,436.1","1,437.7","1,423.3","-","0.10%"
"2007년 03월 23일","1,436.1","1,434.5","1,438.9","1,433.2","-","0.11%"
"2007년 03월 22일","1,434.5","1,435.0","1,437.7","1,429.9","-","-0.03%"
"2007년 03월 21일","1,435.0","1,410.9","1,437.8","1,409.8","-","1.71%"
"2007년 03월 20일","1,410.9","1,402.0","1,411.5","1,400.7","-","0.63%"
"2007년 03월 19일","1,402.1","1,386.9","1,403.2","1,386.9","-","1.09%"
"2007년 03월 16일","1,386.9","1,392.3","1,397.5","1,383.6","-","-0.38%"
"2007년 03월 15일","1,392.3","1,387.1","1,395.7","1,385.2","-","0.37%"
